,Age,AgeBin,BusinessTravel,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,IncomeBin,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_Yes,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
1058,34,1,1,24,4,1,2,2,2,4599,1,0,23,4,3,0,16,2,4,15,9,10,10,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1059,35,1,1,7,1,4,3,1,3,2404,0,1,13,3,1,1,1,3,3,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1060,24,1,2,9,3,2,3,1,1,3172,1,2,11,3,3,0,4,2,2,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
1061,24,1,0,13,2,4,3,1,2,2033,0,1,13,3,3,1,1,2,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1062,44,2,2,2,1,2,3,3,3,10209,2,5,18,3,2,0,16,2,2,2,2,2,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
1063,29,1,1,19,3,3,2,2,3,8620,2,1,14,3,3,2,10,3,3,10,7,0,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1064,30,1,1,1,3,3,3,1,3,2064,0,0,21,4,1,1,6,3,4,5,3,1,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1065,55,2,1,4,4,4,3,2,3,4035,1,0,16,3,2,0,4,2,3,3,2,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1066,33,1,1,4,4,1,2,1,2,3838,1,8,11,3,4,0,8,5,3,5,4,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1067,47,2,1,14,3,3,3,2,3,4591,1,3,17,3,3,1,11,4,2,5,4,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1068,28,1,2,2,2,3,2,1,1,2561,0,7,11,3,3,0,8,2,2,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1069,28,1,1,1,3,1,2,1,3,1563,0,1,14,3,4,1,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1070,28,1,2,7,3,3,3,2,1,4898,1,0,14,3,4,0,5,5,3,4,2,1,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1071,49,2,1,3,2,3,2,2,1,4789,1,4,25,4,1,1,10,3,3,3,2,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1072,29,1,2,2,1,4,3,1,2,3180,1,0,13,3,3,3,4,3,3,3,2,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1073,28,1,1,29,1,3,1,2,2,6549,1,1,14,3,2,2,8,2,2,8,6,1,7,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1074,33,1,1,8,5,4,3,2,3,6388,1,2,17,3,1,0,14,6,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1075,32,1,1,10,3,3,3,3,4,11244,2,2,25,4,2,0,10,5,4,5,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1076,54,2,2,11,4,2,3,4,4,16032,2,3,20,4,1,1,26,2,3,14,9,1,12,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1077,29,1,1,1,4,1,2,1,1,2362,0,6,13,3,3,0,11,2,1,9,7,0,7,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
1078,44,2,1,28,3,4,3,4,1,16328,2,3,13,3,3,1,24,1,4,20,6,14,17,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1079,39,1,1,6,3,2,3,3,2,8376,1,4,18,3,4,0,9,3,3,2,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1080,46,2,1,3,3,3,3,4,2,16606,3,8,12,3,4,1,23,2,4,13,12,5,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1081,35,1,1,16,3,4,2,3,2,8606,2,1,19,3,4,0,11,3,1,11,8,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1082,23,1,1,20,1,1,3,2,3,2272,0,0,14,3,2,0,5,2,3,4,3,1,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1083,40,2,1,9,4,4,3,1,1,2018,0,3,14,3,2,0,15,3,1,5,4,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1084,34,1,1,1,3,4,2,3,3,7083,1,1,14,3,4,0,10,3,3,10,9,8,6,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
1085,31,1,2,3,3,4,3,1,3,4084,1,1,12,3,1,0,7,2,1,7,2,7,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1086,50,2,2,22,5,3,1,4,4,14411,2,1,13,3,4,0,32,2,3,32,6,13,9,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
1087,34,1,1,7,2,2,3,1,3,2308,0,0,25,4,2,1,12,4,3,11,10,5,7,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1
1088,42,2,1,2,3,3,2,1,2,4841,1,4,14,3,2,1,4,3,3,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1089,37,1,1,13,3,1,3,2,4,4285,1,1,17,3,1,0,10,2,3,10,8,3,7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1090,29,1,1,8,1,3,1,2,1,9715,2,3,13,3,3,1,9,3,3,7,7,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1091,33,1,1,25,3,4,2,2,2,4320,1,1,13,3,4,0,5,2,3,5,3,0,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1092,45,2,1,28,3,4,3,1,4,2132,0,4,20,4,4,1,8,3,3,5,4,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1093,42,2,2,2,3,4,3,3,4,10124,2,2,14,3,3,1,24,3,1,20,8,13,9,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1094,40,2,1,9,2,1,3,2,1,5473,1,0,12,3,4,0,9,5,4,8,4,7,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1095,33,1,1,28,4,2,3,2,3,5207,1,1,12,3,2,1,15,3,3,15,14,5,7,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
1096,40,2,1,6,2,3,3,4,4,16437,2,1,21,4,4,0,21,2,3,21,7,7,7,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
1097,24,1,1,21,2,3,2,1,1,2296,0,0,14,3,2,3,2,3,3,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1098,40,2,0,8,2,4,3,2,4,4069,1,3,18,3,3,0,8,2,3,2,2,2,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1099,45,2,1,1,4,1,3,3,2,7441,1,1,12,3,1,3,10,4,3,10,8,7,7,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1100,35,1,1,28,4,2,2,1,3,2430,0,0,23,4,1,2,6,5,3,5,3,4,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1101,32,1,1,5,2,4,2,2,2,5878,1,3,12,3,1,1,12,2,3,7,1,2,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1102,36,1,1,2,4,3,3,1,4,2644,0,3,21,4,4,0,7,3,2,3,2,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1103,48,2,1,16,4,3,3,2,3,6439,1,8,14,3,3,1,18,2,3,8,7,7,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1104,29,1,1,9,3,3,4,1,3,2451,0,6,18,3,1,2,5,2,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1105,33,1,1,8,4,1,3,2,1,6392,1,2,13,3,4,1,8,6,1,2,2,2,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1106,30,1,1,1,3,2,2,2,1,9714,2,1,11,3,4,1,10,4,3,10,8,6,7,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1107,38,1,2,10,4,3,3,2,3,6077,1,3,11,3,3,0,10,2,3,6,3,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1108,35,1,1,1,3,4,2,1,1,2450,0,1,19,3,2,0,3,3,3,3,0,1,2,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1109,30,1,1,29,4,3,3,3,2,9250,2,3,12,3,2,1,9,3,3,4,2,1,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1110,35,1,1,2,3,1,3,1,1,2074,0,1,12,3,4,1,1,2,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1111,53,2,1,2,5,3,2,3,4,10169,2,0,16,3,2,1,34,4,3,33,7,1,9,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1112,38,1,1,2,3,3,3,2,2,4855,1,4,11,3,1,2,7,2,3,5,2,1,4,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1113,32,1,0,1,4,4,3,2,1,4087,1,4,14,3,2,1,9,3,2,6,5,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1114,48,2,1,15,4,3,3,1,1,2367,0,8,12,3,4,1,10,3,2,8,2,7,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1115,34,1,1,7,4,1,3,1,4,2972,1,1,13,3,3,0,1,4,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1116,55,2,1,26,5,3,2,5,4,19586,3,1,21,4,3,1,36,3,3,36,6,2,13,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1117,34,1,1,1,4,2,3,2,4,5484,1,9,17,3,2,1,9,3,2,2,2,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1118,26,1,1,3,3,1,3,1,4,2061,0,1,21,4,1,0,1,5,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1119,38,1,1,14,3,3,3,2,2,9924,2,0,11,3,4,1,10,3,3,9,8,7,7,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1120,38,1,1,16,3,2,3,2,2,4198,1,2,12,3,2,0,8,5,4,3,2,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1121,36,1,1,1,4,2,3,2,3,6815,1,6,13,3,1,0,15,5,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1122,29,1,1,3,1,2,3,1,1,4723,1,1,18,3,4,0,10,3,3,10,9,1,5,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
1123,35,1,1,10,4,1,3,2,3,6142,1,3,16,3,3,0,10,4,3,5,2,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1124,39,1,1,6,3,4,4,3,3,8237,1,2,11,3,1,1,11,3,3,7,6,7,6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1125,29,1,2,2,1,1,3,2,4,8853,2,1,19,3,4,1,6,0,4,6,4,1,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1126,50,2,1,9,3,3,3,5,3,19331,3,4,16,3,3,1,27,2,3,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
1127,23,1,1,10,3,4,4,1,3,2073,0,2,16,3,4,1,4,2,3,2,2,2,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1128,36,1,2,6,4,1,4,2,1,5562,1,3,13,3,4,1,9,3,3,3,2,0,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
1129,42,2,1,9,2,4,2,5,4,19613,3,8,22,4,4,0,24,2,3,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
1130,35,1,1,28,3,2,4,2,3,3407,1,1,17,3,4,2,10,3,2,10,9,6,8,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1131,34,1,2,10,4,4,2,2,3,5063,1,1,14,3,2,1,8,3,2,8,2,7,7,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1132,40,2,1,14,2,4,3,2,1,4639,1,1,15,3,3,1,5,2,3,5,4,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1133,43,2,1,27,3,4,4,1,2,4876,1,5,12,3,3,1,8,0,3,6,4,0,2,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1134,35,1,1,7,2,3,2,1,4,2690,0,1,18,3,4,1,1,5,2,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1135,46,2,1,1,4,4,4,4,1,17567,3,1,15,3,2,0,27,5,1,26,0,0,12,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1136,28,1,1,24,3,3,3,1,2,2408,0,1,17,3,3,3,1,3,3,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
1137,22,1,0,26,2,2,2,1,3,2814,0,1,14,3,2,0,4,2,2,4,2,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
1138,50,2,2,20,5,2,3,4,3,11245,2,2,15,3,3,1,32,3,3,30,8,12,13,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1139,32,1,1,5,4,2,4,1,4,3312,1,3,17,3,4,2,6,3,3,3,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1140,44,2,1,7,3,2,3,5,4,19049,3,0,14,3,4,1,23,4,2,22,7,1,10,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1141,30,1,1,7,3,2,2,1,2,2141,0,1,12,3,2,1,6,3,2,6,4,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1142,45,2,1,5,5,3,1,2,1,5769,1,1,14,3,1,0,10,3,3,10,7,1,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1143,45,2,0,26,3,1,2,2,1,4385,1,1,15,3,1,1,10,2,3,10,7,4,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1144,31,1,2,2,4,4,3,2,1,5332,1,7,13,3,4,0,10,3,3,5,2,0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1145,36,1,1,12,4,3,3,2,3,4663,1,9,12,3,2,2,7,2,3,3,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1146,34,1,2,10,4,3,4,2,4,4724,1,1,13,3,1,1,9,3,3,9,7,7,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1147,49,2,1,25,4,3,3,1,1,3211,1,1,14,3,4,1,10,3,2,9,6,1,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1148,39,1,1,10,5,2,3,2,1,5377,1,2,13,3,4,3,10,3,3,7,7,7,7,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1149,27,1,1,19,3,4,2,1,1,4066,1,1,11,3,1,2,7,3,3,7,7,0,7,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1150,35,1,1,18,5,2,4,2,1,5208,1,1,11,3,4,0,16,2,3,16,15,1,10,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1151,28,1,1,27,3,2,1,2,1,4877,1,0,21,4,2,1,6,5,2,5,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1152,21,1,1,5,1,3,3,1,4,3117,1,1,18,3,3,0,3,2,3,2,2,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1153,18,0,2,3,2,2,3,1,4,1569,0,1,12,3,3,0,0,2,4,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1154,47,2,1,26,4,4,3,5,3,19658,3,3,11,3,3,1,27,2,3,5,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1155,39,1,1,3,2,3,2,2,3,3069,1,0,15,3,4,1,11,3,3,10,8,0,7,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1156,40,2,1,15,3,1,2,3,3,10435,2,1,13,3,4,2,18,2,3,18,15,14,12,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1157,35,1,0,8,4,3,3,2,3,4148,1,1,12,3,4,1,15,5,3,14,11,2,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1158,37,1,1,19,3,3,3,2,3,5768,1,3,17,3,1,3,9,2,2,4,3,0,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1159,39,1,2,4,3,1,3,2,3,5042,1,0,13,3,4,0,10,2,1,9,2,3,8,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1160,45,2,1,2,2,4,2,2,4,5770,1,1,19,3,1,2,10,3,3,10,7,3,9,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1161,38,1,1,2,2,4,2,3,3,7756,1,3,19,3,4,1,10,6,4,5,4,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1162,35,1,1,10,3,4,2,3,1,10306,2,9,17,3,3,0,15,3,3,13,12,6,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1163,37,1,1,10,3,2,3,1,2,3936,1,1,11,3,1,1,8,2,1,8,4,7,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1164,40,2,1,16,3,3,3,3,4,7945,1,6,15,3,4,0,18,2,2,4,2,3,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1165,44,2,2,1,5,1,3,2,4,5743,1,4,11,3,3,0,14,3,3,10,7,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
1166,48,2,2,4,5,3,2,4,4,15202,2,2,25,4,2,1,23,3,3,2,2,2,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1167,35,1,1,15,2,1,1,2,4,5440,1,6,14,3,4,2,7,2,2,2,2,2,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1168,24,1,2,2,1,1,3,1,4,3760,1,1,13,3,3,0,6,2,3,6,3,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1169,27,1,1,8,3,2,4,1,3,3517,1,7,17,3,1,0,5,0,3,3,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1170,27,1,2,2,3,4,3,1,4,2580,0,2,13,3,3,0,6,0,2,4,2,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1171,40,2,1,7,3,1,3,1,1,2166,0,3,14,3,2,0,10,3,1,4,2,0,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
1172,29,1,1,10,3,3,2,2,3,5869,1,9,11,3,3,0,8,2,3,5,2,1,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1173,36,1,1,5,4,2,3,3,1,8008,1,4,12,3,3,2,9,6,3,3,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1174,25,1,2,2,1,4,4,2,3,5206,1,1,17,3,3,2,7,6,3,7,7,0,7,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1175,39,1,1,12,3,4,3,2,2,5295,1,4,21,4,3,0,7,3,3,5,4,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1176,49,2,1,22,4,1,3,4,2,16413,2,3,16,3,2,2,27,2,3,4,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1177,50,2,1,17,5,4,2,3,1,13269,2,5,15,3,3,3,19,3,3,14,11,1,11,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1178,20,1,1,2,3,3,3,1,3,2783,0,1,19,3,1,0,2,3,3,2,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1179,34,1,1,3,3,4,3,2,2,5433,1,1,12,3,3,1,11,2,3,11,8,7,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1180,36,1,1,7,3,1,3,1,2,2013,0,2,11,3,3,0,15,4,3,4,3,1,3,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1181,49,2,1,6,1,3,2,4,3,13966,2,2,19,3,2,1,30,3,3,15,11,2,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1182,36,1,0,1,4,4,2,2,3,4374,1,0,15,3,3,0,4,6,3,3,2,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1183,36,1,1,3,2,4,4,2,1,6842,1,6,20,4,1,1,13,3,3,5,4,0,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1184,54,2,1,22,5,2,3,4,3,17426,3,3,25,4,3,1,36,6,3,10,8,4,7,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1185,43,2,1,15,2,3,2,4,3,17603,3,1,24,4,1,1,14,3,3,14,10,6,11,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1186,35,1,2,12,4,4,3,2,4,4581,1,3,24,4,1,0,13,2,4,11,9,6,7,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1187,38,1,2,1,3,4,3,2,4,4735,1,7,15,3,4,2,19,4,4,13,11,2,9,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1188,29,1,1,5,3,1,2,2,2,4187,1,1,13,3,2,1,10,3,2,10,0,0,9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1189,33,1,1,2,4,4,3,2,4,5505,1,1,14,3,3,2,6,5,3,6,2,0,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1190,32,1,1,2,3,4,3,2,2,5470,1,0,13,3,3,2,10,4,2,9,5,1,6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1191,31,1,1,5,4,1,3,2,4,5476,1,1,11,3,1,2,10,2,3,10,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1192,49,2,1,16,3,4,3,1,1,2587,0,4,16,3,2,1,17,2,2,2,2,2,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1193,38,1,2,2,3,4,2,1,2,2440,0,1,22,4,2,0,4,3,3,4,3,3,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1194,47,2,1,2,4,2,4,4,2,15972,2,6,14,3,3,3,29,2,3,3,2,1,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1195,49,2,1,1,3,3,3,4,3,15379,2,4,14,3,1,0,23,2,3,8,7,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1196,41,2,1,23,2,4,3,3,3,7082,1,3,16,3,4,0,21,2,3,2,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
1197,20,1,1,9,1,4,3,1,1,2728,0,1,11,3,1,0,2,3,3,2,2,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1198,33,1,0,16,3,3,3,2,4,5368,1,1,25,4,3,1,7,2,3,6,5,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1199,36,1,1,26,4,1,3,2,3,5347,1,6,14,3,2,2,10,2,2,3,2,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1200,44,2,1,1,3,3,3,1,4,3195,1,4,18,3,1,3,8,2,3,2,2,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1201,23,1,1,8,1,4,2,1,3,3989,1,1,11,3,1,0,5,2,3,5,4,1,2,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
1202,38,1,1,4,2,4,3,1,3,3306,1,7,19,3,4,1,7,5,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1203,53,2,1,24,4,2,4,3,4,7005,1,3,15,3,3,0,11,2,3,4,3,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1204,48,2,2,7,2,4,3,1,3,2655,0,2,11,3,3,2,19,3,3,9,7,7,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1205,32,1,1,2,4,4,3,1,2,1393,0,1,12,3,1,0,1,2,3,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1206,26,1,0,7,3,4,3,1,4,2570,0,1,20,4,3,0,7,5,3,7,7,5,7,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1207,55,2,1,22,3,1,2,1,2,3537,1,5,12,3,4,1,8,1,3,4,2,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
